Match_ID,Date,Teams,Team1,Team2,Toss_Winner,Toss_Decision,team1_form_winrate_5,team2_form_winrate_5,venue_chase_winrate_prior,venue_score_prior,Match_Winner
1178419,2019-04-26,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.6,0.8,0.625,0.25,Mumbai Indians
1178420,2019-04-27,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,0.2,0.8,0.6666666666666666,0.33333333333333326,Rajasthan Royals
1178421,2019-04-28,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,bat,0.5,0.4,0.42857142857142855,-0.1428571428571429,Delhi Capitals
1178422,2019-04-28,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,0.0,0.6,0.6153846153846154,0.23076923076923084,Kolkata Knight Riders
1178423,2019-04-29,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,0.2,0.4,0.5333333333333333,0.06666666666666665,Sunrisers Hyderabad
1178424,2019-04-30,Royal Challengers Bengaluru vs Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,0.6,0.8,0.4666666666666667,-0.06666666666666665,Draw/No Result
1178425,2019-05-01,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,0.4,0.8,0.5555555555555556,0.11111111111111116,Chennai Super Kings
1178426,2019-05-02,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,0.6,0.6,0.5068493150684932,0.013698630136986356,Draw/No Result
1178427,2019-05-03,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.6,0.5,0.0,Kolkata Knight Riders
1178429,2019-05-04,Sunrisers Hyderabad vs Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.2,0.4375,-0.125,Royal Challengers Bengaluru
1178428,2019-05-04,Rajasthan Royals vs Delhi Capitals,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,0.2,0.6,0.4,-0.19999999999999996,Delhi Capitals
1178430,2019-05-05,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Punjab Kings,field,0.6,0.4,0.5454545454545454,0.09090909090909083,Punjab Kings
1178431,2019-05-05,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,0.2,0.4,0.5,0.0,Mumbai Indians
1181764,2019-05-07,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,0.6,0.6,0.5,0.0,Mumbai Indians
1181766,2019-05-08,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,0.2,0.6,0.46153846153846156,-0.07692307692307687,Delhi Capitals
1181767,2019-05-10,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,0.6,0.6,0.5,0.0,Chennai Super Kings
1181768,2019-05-12,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,0.4,0.6,0.5,0.0,Mumbai Indians
1216492,2020-09-19,Mumbai Indians vs Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,0.6,0.4,0.4444444444444444,-0.11111111111111116,Chennai Super Kings
1216493,2020-09-20,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,0.4,0.4,0.5555555555555556,0.11111111111111116,Draw/No Result
1216534,2020-09-21,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.4,0.5,0.0,Royal Challengers Bengaluru
1216496,2020-09-22,Rajasthan Royals vs Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,0.0,0.6,0.625,0.25,Rajasthan Royals
1216508,2020-09-23,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.8,0.5,0.0,Mumbai Indians
1216510,2020-09-24,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.4,0.45454545454545453,-0.09090909090909094,Punjab Kings
1216539,2020-09-25,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,0.4,0.4,0.4166666666666667,-0.16666666666666663,Delhi Capitals
1216545,2020-09-26,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,0.2,0.6,0.45454545454545453,-0.09090909090909094,Kolkata Knight Riders
1216527,2020-09-27,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.5555555555555556,0.11111111111111116,Rajasthan Royals
1216547,2020-09-28,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.8,0.8,0.38461538461538464,-0.23076923076923073,Draw/No Result
1216532,2020-09-29,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,0.2,0.8,0.5,0.0,Sunrisers Hyderabad
1216504,2020-09-30,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.2,0.8,0.35714285714285715,-0.2857142857142857,Kolkata Knight Riders
1216503,2020-10-01,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Punjab Kings,field,0.6,0.4,0.46153846153846156,-0.07692307692307687,Mumbai Indians
1216516,2020-10-02,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,0.4,0.4,0.3333333333333333,-0.33333333333333337,Sunrisers Hyderabad
1216515,2020-10-03,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.6,0.6,0.6,0.19999999999999996,Delhi Capitals
1216514,2020-10-03,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,bat,0.2,0.4,0.42857142857142855,-0.1428571428571429,Royal Challengers Bengaluru
1216513,2020-10-04,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,0.4,0.2,0.3125,-0.375,Chennai Super Kings
1216538,2020-10-04,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,0.6,0.4,0.5454545454545454,0.09090909090909083,Mumbai Indians
1216519,2020-10-05,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.6,0.6,0.35294117647058826,-0.2941176470588235,Delhi Capitals
1216511,2020-10-06,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,0.8,0.6,0.4666666666666667,-0.06666666666666665,Mumbai Indians
1216501,2020-10-07,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,0.4,0.4,0.4375,-0.125,Kolkata Knight Riders
1216542,2020-10-08,Sunrisers Hyderabad vs Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,0.4,0.2,0.3333333333333333,-0.33333333333333337,Sunrisers Hyderabad
1216500,2020-10-09,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.6,0.4,0.5,0.0,Delhi Capitals
1216523,2020-10-10,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,0.6,0.2,0.4117647058823529,-0.17647058823529416,Kolkata Knight Riders
1216525,2020-10-10,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,0.6,0.2,0.3157894736842105,-0.368421052631579,Royal Challengers Bengaluru
1216507,2020-10-11,Sunrisers Hyderabad vs Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,0.6,0.2,0.3,-0.4,Rajasthan Royals
1216529,2020-10-11,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,0.8,0.6,0.3888888888888889,-0.2222222222222222,Mumbai Indians
1216540,2020-10-12,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,0.6,0.4,0.46153846153846156,-0.07692307692307687,Royal Challengers Bengaluru
1216528,2020-10-13,Chennai Super Kings vs Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,0.4,0.4,0.3333333333333333,-0.33333333333333337,Chennai Super Kings
1216543,2020-10-14,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,0.8,0.4,0.3181818181818182,-0.36363636363636365,Delhi Capitals
1216531,2020-10-15,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,0.6,0.2,0.42857142857142855,-0.1428571428571429,Punjab Kings
1216526,2020-10-16,Kolkata Knight Riders vs Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,0.8,0.6,0.42105263157894735,-0.1578947368421053,Mumbai Indians
1216522,2020-10-17,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,bat,0.2,0.4,0.30434782608695654,-0.3913043478260869,Royal Challengers Bengaluru
1216509,2020-10-17,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,0.4,0.6,0.4666666666666667,-0.06666666666666665,Delhi Capitals
1216517,2020-10-18,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,0.8,0.2,0.3333333333333333,-0.33333333333333337,Draw/No Result
1216512,2020-10-18,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.2,0.45,-0.09999999999999998,Draw/No Result
1216533,2020-10-19,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,0.4,0.2,0.42857142857142855,-0.1428571428571429,Rajasthan Royals
1216546,2020-10-20,Delhi Capitals vs Punjab Kings,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,0.8,0.2,0.32,-0.36,Punjab Kings
1216494,2020-10-21,Kolkata Knight Riders vs Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,bat,0.6,0.6,0.45454545454545453,-0.09090909090909094,Royal Challengers Bengaluru
1216518,2020-10-22,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.0,0.34615384615384615,-0.3076923076923077,Sunrisers Hyderabad
1216521,2020-10-23,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,0.2,0.8,0.5,0.0,Mumbai Indians
1216497,2020-10-24,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.4,0.6,0.4782608695652174,-0.04347826086956519,Kolkata Knight Riders
1216498,2020-10-24,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.2,0.37037037037037035,-0.2592592592592593,Punjab Kings
1216541,2020-10-25,Mumbai Indians vs Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,0.8,0.4,0.4583333333333333,-0.08333333333333337,Rajasthan Royals
1216544,2020-10-25,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,0.6,0.2,0.35714285714285715,-0.2857142857142857,Chennai Super Kings
1216520,2020-10-26,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,0.4,0.4,0.5294117647058824,0.05882352941176472,Punjab Kings
1216524,2020-10-27,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,0.6,0.6,0.3793103448275862,-0.24137931034482762,Sunrisers Hyderabad
1216499,2020-10-28,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.4,0.8,0.48,-0.040000000000000036,Mumbai Indians
1216536,2020-10-29,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,0.2,0.4,0.36666666666666664,-0.2666666666666667,Chennai Super Kings
1216537,2020-10-30,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.5,0.0,Rajasthan Royals
1216535,2020-10-31,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,0.6,0.8,0.3870967741935484,-0.22580645161290325,Mumbai Indians
1216502,2020-10-31,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.2,0.5555555555555556,0.11111111111111116,Sunrisers Hyderabad
1216530,2020-11-01,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.2,0.8,0.40625,-0.1875,Kolkata Knight Riders
1216506,2020-11-01,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,0.4,0.6,0.5185185185185185,0.03703703703703698,Chennai Super Kings
1216505,2020-11-02,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.2,0.4,0.5357142857142857,0.0714285714285714,Delhi Capitals
1216495,2020-11-03,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.6,0.4,0.5789473684210527,0.1578947368421053,Sunrisers Hyderabad
1237177,2020-11-05,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,0.4,0.4,0.3939393939393939,-0.21212121212121215,Mumbai Indians
1237178,2020-11-06,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.0,0.6,0.5517241379310345,0.10344827586206895,Sunrisers Hyderabad
1237180,2020-11-08,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,0.4,0.8,0.5666666666666667,0.1333333333333333,Delhi Capitals
1237181,2020-11-10,Delhi Capitals vs Mumbai Indians,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,0.4,1.0,0.38235294117647056,-0.23529411764705888,Mumbai Indians
1254058,2021-04-09,Mumbai Indians vs Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.6,0.5,0.0,Royal Challengers Bengaluru
1254059,2021-04-10,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,0.2,0.4,0.5,0.0,Delhi Capitals
1254060,2021-04-11,Kolkata Knight Riders vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.4,0.6,0.6666666666666666,0.33333333333333326,Kolkata Knight Riders
1254061,2021-04-12,Punjab Kings vs Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,,0.6,0.6666666666666666,0.33333333333333326,Punjab Kings
1254062,2021-04-13,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,0.4,0.5,0.0,Mumbai Indians
1254063,2021-04-14,Royal Challengers Bengaluru vs Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.0,0.6,0.4,-0.19999999999999996,Royal Challengers Bengaluru
1254064,2021-04-15,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.4,0.6,0.5,0.0,Rajasthan Royals
1254065,2021-04-16,Punjab Kings vs Chennai Super Kings,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,1.0,0.6,0.6,0.19999999999999996,Chennai Super Kings
1254066,2021-04-17,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,0.4,0.4,0.3333333333333333,-0.33333333333333337,Mumbai Indians
1254068,2021-04-18,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.5,0.4,0.6666666666666666,0.33333333333333326,Delhi Capitals
1254067,2021-04-18,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,0.2,0.2,0.2857142857142857,-0.4285714285714286,Royal Challengers Bengaluru
1254069,2021-04-19,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,0.2,0.6,0.7142857142857143,0.4285714285714286,Chennai Super Kings
1254070,2021-04-20,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,0.6,0.6,0.25,-0.5,Delhi Capitals
1254071,2021-04-21,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,0.3333333333333333,0.2,0.3333333333333333,-0.33333333333333337,Sunrisers Hyderabad
1254072,2021-04-21,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,0.2,0.625,0.25,Chennai Super Kings
1254073,2021-04-22,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.8,0.5555555555555556,0.11111111111111116,Royal Challengers Bengaluru
1254074,2021-04-23,Mumbai Indians vs Punjab Kings,Mumbai Indians,Punjab Kings,Punjab Kings,field,0.6,0.2,0.4,-0.19999999999999996,Punjab Kings
1254075,2021-04-24,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.6,0.4,0.6,0.19999999999999996,Rajasthan Royals
1254077,2021-04-25,Delhi Capitals vs Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,0.2,0.2,0.45454545454545453,-0.09090909090909094,Draw/No Result
1254076,2021-04-25,Chennai Super Kings vs Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,0.4,0.8,0.6363636363636364,0.2727272727272727,Chennai Super Kings
1254078,2021-04-26,Punjab Kings vs Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.25,0.0,0.5,0.0,Kolkata Knight Riders
1254079,2021-04-27,Royal Challengers Bengaluru vs Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,0.4,0.8,0.6666666666666666,0.33333333333333326,Royal Challengers Bengaluru
1254080,2021-04-28,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,0.8,0.8,0.5,0.0,Chennai Super Kings
1254081,2021-04-29,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,0.2,1.0,0.6666666666666666,0.33333333333333326,Mumbai Indians
1254082,2021-04-29,Kolkata Knight Riders vs Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,0.4,0.6,0.5,0.0,Delhi Capitals
1254083,2021-04-30,Punjab Kings vs Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.8,0.6,0.19999999999999996,Punjab Kings
1254084,2021-05-01,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,0.6,1.0,0.75,0.5,Mumbai Indians
1254085,2021-05-02,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.0,0.2,0.8,0.6000000000000001,Rajasthan Royals
1254086,2021-05-02,Punjab Kings vs Delhi Capitals,Punjab Kings,Delhi Capitals,Delhi Capitals,field,0.2,0.8,0.5,0.0,Delhi Capitals
1254104,2021-09-19,Chennai Super Kings vs Mumbai Indians,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,0.6,1.0,0.4,-0.19999999999999996,Chennai Super Kings
1254087,2021-09-20,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,0.6,0.2,0.5,0.0,Kolkata Knight Riders
1254111,2021-09-21,Rajasthan Royals vs Punjab Kings,Rajasthan Royals,Punjab Kings,Punjab Kings,field,0.2,0.2,0.3888888888888889,-0.2222222222222222,Rajasthan Royals
1254105,2021-09-22,Sunrisers Hyderabad vs Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,0.6,0.8,0.3783783783783784,-0.2432432432432432,Delhi Capitals
1254096,2021-09-23,Mumbai Indians vs Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.4,0.6666666666666666,0.33333333333333326,Kolkata Knight Riders
1254113,2021-09-24,Royal Challengers Bengaluru vs Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,0.6,1.0,0.6,0.19999999999999996,Chennai Super Kings
1254107,2021-09-25,Punjab Kings vs Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,0.2,0.2,0.6190476190476191,0.23809523809523814,Punjab Kings
1254097,2021-09-25,Delhi Capitals vs Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,0.2,0.4,0.75,0.5,Delhi Capitals
1254098,2021-09-26,Kolkata Knight Riders vs Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,0.4,1.0,0.6,0.19999999999999996,Chennai Super Kings
1254108,2021-09-26,Royal Challengers Bengaluru vs Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,0.6,0.8,0.39473684210526316,-0.21052631578947367,Royal Challengers Bengaluru
1254100,2021-09-27,Rajasthan Royals vs Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,0.4,0.2,0.38461538461538464,-0.23076923076923073,Sunrisers Hyderabad
1254099,2021-09-28,Punjab Kings vs Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,0.4,0.6,0.6666666666666666,0.33333333333333326,Mumbai Indians
1254092,2021-09-28,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.4,0.6,0.5909090909090909,0.18181818181818188,Kolkata Knight Riders
1254103,2021-09-29,Rajasthan Royals vs Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.4,0.6,0.4,-0.19999999999999996,Royal Challengers Bengaluru
1254091,2021-09-30,Sunrisers Hyderabad vs Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,0.4,1.0,0.6086956521739131,0.21739130434782616,Chennai Super Kings
1254102,2021-10-01,Kolkata Knight Riders vs Punjab Kings,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,0.4,0.2,0.4146341463414634,-0.1707317073170732,Punjab Kings
1254112,2021-10-02,Mumbai Indians vs Delhi Capitals,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,0.4,0.8,0.625,0.25,Delhi Capitals
1254089,2021-10-02,Chennai Super Kings vs Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,0.8,0.4,0.7142857142857143,0.4285714285714286,Rajasthan Royals
1254090,2021-10-03,Royal Challengers Bengaluru vs Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,0.6,0.4,0.64,0.28,Royal Challengers Bengaluru
1254109,2021-10-03,Sunrisers Hyderabad vs Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,0.2,0.8,0.42857142857142855,-0.1428571428571429,Kolkata Knight Riders
1254110,2021-10-04,Chennai Super Kings vs Delhi Capitals,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,0.6,0.8,0.4418604651162791,-0.11627906976744184,Delhi Capitals
1254093,2021-10-05,Rajasthan Royals vs Mumbai Indians,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,0.4,0.6,0.6153846153846154,0.23076923076923084,Mumbai Indians
1254095,2021-10-06,Sunrisers Hyderabad vs Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.6,0.75,0.5,Sunrisers Hyderabad
1254094,2021-10-07,Chennai Super Kings vs Punjab Kings,Chennai Super Kings,Punjab Kings,Punjab Kings,field,0.4,0.4,0.45454545454545453,-0.09090909090909094,Punjab Kings
1254106,2021-10-07,Kolkata Knight Riders vs Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,0.2,0.6,0.6296296296296297,0.2592592592592593,Kolkata Knight Riders
1254101,2021-10-08,Delhi Capitals vs Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,0.2,0.4,0.4666666666666667,-0.06666666666666665,Royal Challengers Bengaluru
1254088,2021-10-08,Mumbai Indians vs Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,0.2,0.4,0.6666666666666666,0.33333333333333326,Mumbai Indians
1254114,2021-10-10,Delhi Capitals vs Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,0.2,1.0,0.4782608695652174,-0.04347826086956519,Chennai Super Kings
1254115,2021-10-11,Royal Challengers Bengaluru vs Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,0.6,1.0,0.6071428571428571,0.2142857142857142,Kolkata Knight Riders
1254116,2021-10-13,Delhi Capitals vs Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,1.0,0.6206896551724138,0.24137931034482762,Kolkata Knight Riders
1254117,2021-10-15,Chennai Super Kings vs Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,0.2,1.0,0.48936170212765956,-0.021276595744680882,Chennai Super Kings
